0.04456	-6.06447E-4	2.64339E-5
0.04488	-6.05943E-4	2.66009E-5
0.0452	-6.05436E-4	2.67674E-5
0.04552	-6.04926E-4	2.69334E-5
0.04583	-6.04413E-4	2.7099E-5
0.04615	-6.03897E-4	2.72642E-5
0.04647	-6.03377E-4	2.74288E-5
0.04679	-6.02855E-4	2.7593E-5
0.04711	-6.02329E-4	2.77568E-5
0.04743	-6.018E-4	2.79201E-5
0.04774	-6.01268E-4	2.80829E-5
0.04806	-6.00733E-4	2.82452E-5
0.04838	-6.00195E-4	2.84071E-5
0.0487	-5.99653E-4	2.85684E-5
0.04902	-5.99109E-4	2.87293E-5
0.04934	-5.98561E-4	2.88897E-5
0.04965	-5.98011E-4	2.90497E-5
0.04997	-5.97457E-4	2.92091E-5
0.05029	-5.969E-4	2.93681E-5
0.05061	-5.9634E-4	2.95265E-5
0.05093	-5.95778E-4	2.96845E-5
0.05125	-5.95212E-4	2.9842E-5
0.05156	-5.94643E-4	2.99989E-5
0.05188	-5.94071E-4	3.01554E-5
0.0522	-5.93496E-4	3.03114E-5
0.05252	-5.92918E-4	3.04668E-5
0.05284	-5.92337E-4	3.06217E-5
0.05316	-5.91753E-4	3.07762E-5
0.05347	-5.91166E-4	3.09301E-5
0.05379	-5.90576E-4	3.10835E-5
0.05411	-5.89984E-4	3.12364E-5
0.05443	-5.89388E-4	3.13887E-5
0.05475	-5.88789E-4	3.15406E-5
0.05506	-5.88188E-4	3.16919E-5
0.05538	-5.87583E-4	3.18427E-5
0.0557	-5.86976E-4	3.19929E-5
0.05602	-5.86365E-4	3.21427E-5
0.05634	-5.85752E-4	3.22919E-5
0.05666	-5.85136E-4	3.24405E-5
0.05697	-5.84517E-4	3.25886E-5
0.05729	-5.83895E-4	3.27362E-5
0.05761	-5.83271E-4	3.28833E-5
0.05793	-5.82643E-4	3.30297E-5
0.05825	-5.82013E-4	3.31757E-5
0.05857	-5.8138E-4	3.33211E-5
0.05888	-5.80744E-4	3.34659E-5
0.0592	-5.80105E-4	3.36102E-5
0.05952	-5.79464E-4	3.3754E-5
0.05984	-5.78819E-4	3.38971E-5
0.06016	-5.78172E-4	3.40398E-5
0.06048	-5.77522E-4	3.41818E-5
0.06079	-5.7687E-4	3.43233E-5
0.06111	-5.76214E-4	3.44643E-5
0.06143	-5.75556E-4	3.46046E-5
0.06175	-5.74895E-4	3.47444E-5
0.06207	-5.74232E-4	3.48836E-5
0.06239	-5.73566E-4	3.50223E-5
0.0627	-5.72897E-4	3.51604E-5
0.06302	-5.72225E-4	3.52979E-5
0.06334	-5.71551E-4	3.54348E-5
0.06366	-5.70874E-4	3.55712E-5
0.06398	-5.70194E-4	3.57069E-5
0.0643	-5.69512E-4	3.58421E-5
0.06461	-5.68827E-4	3.59767E-5
0.06493	-5.6814E-4	3.61107E-5
0.06525	-5.6745E-4	3.62441E-5
0.06557	-5.66757E-4	3.63769E-5
0.06589	-5.66062E-4	3.65092E-5
0.06621	-5.65364E-4	3.66408E-5
0.06652	-5.64664E-4	3.67719E-5
0.06684	-5.63961E-4	3.69023E-5
0.06716	-5.63255E-4	3.70322E-5
0.06748	-5.62547E-4	3.71614E-5
0.0678	-5.61837E-4	3.729E-5
0.06811	-5.61124E-4	3.74181E-5
0.06843	-5.60408E-4	3.75455E-5
0.06875	-5.5969E-4	3.76723E-5
0.06907	-5.5897E-4	3.77986E-5
0.06939	-5.58247E-4	3.79242E-5
0.06971	-5.57521E-4	3.80491E-5
0.07002	-5.56793E-4	3.81735E-5
0.07034	-5.56063E-4	3.82973E-5
0.07066	-5.5533E-4	3.84204E-5
0.07098	-5.54595E-4	3.8543E-5
0.0713	-5.53857E-4	3.86649E-5
0.07162	-5.53118E-4	3.87862E-5
0.07193	-5.52375E-4	3.89068E-5
0.07225	-5.5163E-4	3.90269E-5
0.07257	-5.50883E-4	3.91463E-5
0.07289	-5.50134E-4	3.92651E-5
0.07321	-5.49382E-4	3.93832E-5
0.07353	-5.48628E-4	3.95007E-5
0.07384	-5.47872E-4	3.96176E-5
0.07416	-5.47113E-4	3.97339E-5
0.07448	-5.46352E-4	3.98495E-5
0.0748	-5.45589E-4	3.99645E-5
0.07512	-5.44823E-4	4.00789E-5
0.07544	-5.44055E-4	4.01926E-5
0.07575	-5.43285E-4	4.03057E-5
0.07607	-5.42513E-4	4.04181E-5
0.07639	-5.41739E-4	4.05299E-5
0.07671	-5.40962E-4	4.06411E-5
0.07703	-5.40183E-4	4.07516E-5
0.07735	-5.39402E-4	4.08615E-5
0.07766	-5.38618E-4	4.09707E-5
0.07798	-5.37833E-4	4.10792E-5
0.0783	-5.37045E-4	4.11872E-5
0.07862	-5.36256E-4	4.12944E-5
0.07894	-5.35464E-4	4.14011E-5
0.07926	-5.3467E-4	4.1507E-5
0.07957	-5.33874E-4	4.16124E-5
0.07989	-5.33076E-4	4.1717E-5
0.08021	-5.32275E-4	4.1821E-5
0.08053	-5.31473E-4	4.19244E-5
0.08085	-5.30668E-4	4.20271E-5
0.08117	-5.29862E-4	4.21291E-5
0.08148	-5.29053E-4	4.22305E-5
0.0818	-5.28243E-4	4.23312E-5
0.08212	-5.2743E-4	4.24312E-5
0.08244	-5.26616E-4	4.25306E-5
0.08276	-5.25799E-4	4.26294E-5
0.08307	-5.24981E-4	4.27274E-5
0.08339	-5.2416E-4	4.28248E-5
0.08371	-5.23338E-4	4.29215E-5
0.08403	-5.22514E-4	4.30176E-5
0.08435	-5.21687E-4	4.3113E-5
0.08467	-5.20859E-4	4.32077E-5
0.08498	-5.20029E-4	4.33018E-5
0.0853	-5.19197E-4	4.33952E-5
0.08562	-5.18363E-4	4.34879E-5
0.08594	-5.17527E-4	4.358E-5
0.08626	-5.16689E-4	4.36713E-5
0.08658	-5.1585E-4	4.3762E-5
0.08689	-5.15009E-4	4.38521E-5
0.08721	-5.14166E-4	4.39414E-5
0.08753	-5.13321E-4	4.40301E-5
0.08785	-5.12474E-4	4.41181E-5
0.08817	-5.11625E-4	4.42054E-5
0.08849	-5.10775E-4	4.42921E-5
0.0888	-5.09923E-4	4.4378E-5
0.08912	-5.09069E-4	4.44633E-5
0.08944	-5.08213E-4	4.45479E-5
0.08976	-5.07356E-4	4.46319E-5
0.09008	-5.06497E-4	4.47151E-5
0.0904	-5.05636E-4	4.47977E-5
0.09071	-5.04774E-4	4.48796E-5
0.09103	-5.0391E-4	4.49608E-5
0.09135	-5.03044E-4	4.50413E-5
0.09167	-5.02177E-4	4.51212E-5
0.09199	-5.01308E-4	4.52003E-5
0.09231	-5.00437E-4	4.52788E-5
0.09262	-4.99565E-4	4.53566E-5
0.09294	-4.98691E-4	4.54337E-5
0.09326	-4.97816E-4	4.55101E-5
0.09358	-4.96938E-4	4.55859E-5
0.0939	-4.9606E-4	4.56609E-5
0.09422	-4.9518E-4	4.57353E-5
0.09453	-4.94298E-4	4.5809E-5
0.09485	-4.93415E-4	4.5882E-5
0.09517	-4.9253E-4	4.59543E-5
0.09549	-4.91644E-4	4.60259E-5
0.09581	-4.90756E-4	4.60968E-5
0.09612	-4.89867E-4	4.61671E-5
0.09644	-4.88976E-4	4.62366E-5
0.09676	-4.88084E-4	4.63055E-5
0.09708	-4.8719E-4	4.63737E-5
0.0974	-4.86295E-4	4.64412E-5
0.09772	-4.85399E-4	4.6508E-5
0.09803	-4.84501E-4	4.65741E-5
0.09835	-4.83602E-4	4.66395E-5
0.09867	-4.82701E-4	4.67042E-5
0.09899	-4.81799E-4	4.67683E-5
0.09931	-4.80895E-4	4.68316E-5
0.09963	-4.79991E-4	4.68943E-5
0.09994	-4.79085E-4	4.69562E-5
0.10026	-4.78177E-4	4.70175E-5
0.10058	-4.77269E-4	4.70781E-5
0.1009	-4.76359E-4	4.7138E-5
0.10122	-4.75447E-4	4.71972E-5
0.10154	-4.74535E-4	4.72558E-5
0.10185	-4.73621E-4	4.73136E-5
0.10217	-4.72706E-4	4.73707E-5
0.10249	-4.7179E-4	4.74272E-5
0.10281	-4.70872E-4	4.7483E-5
0.10313	-4.69954E-4	4.7538E-5
0.10345	-4.69034E-4	4.75924E-5
0.10376	-4.68113E-4	4.76461E-5
0.10408	-4.6719E-4	4.76991E-5
0.1044	-4.66267E-4	4.77514E-5
0.10472	-4.65342E-4	4.78031E-5
0.10504	-4.64417E-4	4.7854E-5
0.10536	-4.6349E-4	4.79043E-5
0.10567	-4.62562E-4	4.79538E-5
0.10599	-4.61633E-4	4.80027E-5
0.10631	-4.60703E-4	4.80509E-5
0.10663	-4.59772E-4	4.80984E-5
0.10695	-4.5884E-4	4.81452E-5
0.10727	-4.57906E-4	4.81913E-5
0.10758	-4.56972E-4	4.82367E-5
0.1079	-4.56037E-4	4.82815E-5
0.10822	-4.551E-4	4.83256E-5
0.10854	-4.54163E-4	4.83689E-5
0.10886	-4.53225E-4	4.84116E-5
0.10917	-4.52285E-4	4.84536E-5
0.10949	-4.51345E-4	4.84949E-5
0.10981	-4.50404E-4	4.85356E-5
0.11013	-4.49462E-4	4.85755E-5
0.11045	-4.48519E-4	4.86148E-5
0.11077	-4.47575E-4	4.86534E-5
0.11108	-4.4663E-4	4.86913E-5
0.1114	-4.45684E-4	4.87285E-5
0.11172	-4.44737E-4	4.8765E-5
0.11204	-4.4379E-4	4.88009E-5
0.11236	-4.42841E-4	4.88361E-5
0.11268	-4.41892E-4	4.88706E-5
0.11299	-4.40942E-4	4.89044E-5
0.11331	-4.39991E-4	4.89375E-5
0.11363	-4.3904E-4	4.897E-5
0.11395	-4.38087E-4	4.90017E-5
0.11427	-4.37134E-4	4.90328E-5
0.11459	-4.3618E-4	4.90633E-5
0.1149	-4.35225E-4	4.9093E-5
0.11522	-4.3427E-4	4.91221E-5
0.11554	-4.33314E-4	4.91505E-5
0.11586	-4.32357E-4	4.91782E-5
0.11618	-4.31399E-4	4.92052E-5
0.1165	-4.30441E-4	4.92316E-5
0.11681	-4.29482E-4	4.92573E-5
0.11713	-4.28522E-4	4.92824E-5
0.11745	-4.27562E-4	4.93067E-5
0.11777	-4.26601E-4	4.93304E-5
0.11809	-4.25639E-4	4.93534E-5
0.11841	-4.24677E-4	4.93758E-5
0.11872	-4.23714E-4	4.93975E-5
0.11904	-4.22751E-4	4.94185E-5
0.11936	-4.21787E-4	4.94388E-5
0.11968	-4.20822E-4	4.94585E-5
0.12	-4.19857E-4	4.94775E-5
0.12032	-4.18892E-4	4.94959E-5
0.12063	-4.17925E-4	4.95136E-5
0.12095	-4.16959E-4	4.95306E-5
0.12127	-4.15991E-4	4.9547E-5
0.12159	-4.15024E-4	4.95627E-5
0.12191	-4.14056E-4	4.95777E-5
0.12223	-4.13087E-4	4.95921E-5
0.12254	-4.12118E-4	4.96059E-5
0.12286	-4.11148E-4	4.96189E-5
0.12318	-4.10178E-4	4.96314E-5
0.1235	-4.09208E-4	4.96431E-5
0.12382	-4.08237E-4	4.96542E-5
0.12413	-4.07265E-4	4.96647E-5
0.12445	-4.06294E-4	4.96745E-5
0.12477	-4.05322E-4	4.96837E-5
0.12509	-4.04349E-4	4.96922E-5
0.12541	-4.03377E-4	4.97E-5
0.12573	-4.02403E-4	4.97073E-5
0.12604	-4.0143E-4	4.97138E-5
0.12636	-4.00456E-4	4.97197E-5
0.12668	-3.99482E-4	4.9725E-5
0.127	-3.98508E-4	4.97297E-5
0.12732	-3.97533E-4	4.97337E-5
0.12764	-3.96558E-4	4.9737E-5
0.12795	-3.95583E-4	4.97397E-5
0.12827	-3.94608E-4	4.97418E-5
0.12859	-3.93632E-4	4.97432E-5
0.12891	-3.92656E-4	4.9744E-5
0.12923	-3.9168E-4	4.97442E-5
0.12955	-3.90703E-4	4.97437E-5
0.12986	-3.89727E-4	4.97426E-5
0.13018	-3.8875E-4	4.97409E-5
0.1305	-3.87773E-4	4.97386E-5
0.13082	-3.86796E-4	4.97356E-5
0.13114	-3.85819E-4	4.9732E-5
0.13146	-3.84842E-4	4.97277E-5
0.13177	-3.83864E-4	4.97229E-5
0.13209	-3.82887E-4	4.97174E-5
0.13241	-3.81909E-4	4.97113E-5
0.13273	-3.80931E-4	4.97045E-5
0.13305	-3.79954E-4	4.96972E-5
0.13337	-3.78976E-4	4.96892E-5
0.13368	-3.77998E-4	4.96806E-5
0.134	-3.7702E-4	4.96714E-5
0.13432	-3.76042E-4	4.96616E-5
0.13464	-3.75064E-4	4.96512E-5
0.13496	-3.74086E-4	4.96402E-5
0.13528	-3.73107E-4	4.96285E-5
0.13559	-3.72129E-4	4.96163E-5
0.13591	-3.71151E-4	4.96034E-5
0.13623	-3.70173E-4	4.95899E-5
0.13655	-3.69195E-4	4.95759E-5
0.13687	-3.68218E-4	4.95612E-5
0.13718	-3.6724E-4	4.95459E-5
0.1375	-3.66262E-4	4.953E-5
0.13782	-3.65284E-4	4.95136E-5
0.13814	-3.64307E-4	4.94965E-5
0.13846	-3.63329E-4	4.94788E-5
0.13878	-3.62352E-4	4.94606E-5
0.13909	-3.61375E-4	4.94417E-5
0.13941	-3.60398E-4	4.94223E-5
0.13973	-3.59421E-4	4.94023E-5
0.14005	-3.58444E-4	4.93817E-5
0.14037	-3.57467E-4	4.93605E-5
0.14069	-3.56491E-4	4.93387E-5
0.141	-3.55515E-4	4.93163E-5
0.14132	-3.54539E-4	4.92934E-5
0.14164	-3.53563E-4	4.92699E-5
0.14196	-3.52588E-4	4.92458E-5
0.14228	-3.51612E-4	4.92211E-5
0.1426	-3.50637E-4	4.91958E-5
0.14291	-3.49662E-4	4.917E-5
0.14323	-3.48688E-4	4.91436E-5
0.14355	-3.47714E-4	4.91167E-5
0.14387	-3.4674E-4	4.90891E-5
0.14419	-3.45766E-4	4.9061E-5
0.14451	-3.44793E-4	4.90324E-5
0.14482	-3.4382E-4	4.90031E-5
0.14514	-3.42847E-4	4.89734E-5
0.14546	-3.41875E-4	4.8943E-5
0.14578	-3.40903E-4	4.89121E-5
0.1461	-3.39931E-4	4.88807E-5
0.14642	-3.3896E-4	4.88487E-5
0.14673	-3.37989E-4	4.88161E-5
0.14705	-3.37019E-4	4.8783E-5
0.14737	-3.36049E-4	4.87493E-5
0.14769	-3.35079E-4	4.87151E-5
0.14801	-3.3411E-4	4.86804E-5
0.14833	-3.33141E-4	4.86451E-5
0.14864	-3.32173E-4	4.86093E-5
0.14896	-3.31205E-4	4.85729E-5
0.14928	-3.30237E-4	4.8536E-5
0.1496	-3.2927E-4	4.84985E-5
0.14992	-3.28304E-4	4.84606E-5
0.15023	-3.27338E-4	4.8422E-5
0.15055	-3.26373E-4	4.8383E-5
0.15087	-3.25408E-4	4.83434E-5
0.15119	-3.24443E-4	4.83033E-5
0.15151	-3.23479E-4	4.82627E-5
0.15183	-3.22516E-4	4.82216E-5
0.15214	-3.21553E-4	4.81799E-5
0.15246	-3.20591E-4	4.81377E-5
0.15278	-3.19629E-4	4.8095E-5
0.1531	-3.18668E-4	4.80518E-5
0.15342	-3.17708E-4	4.80081E-5
0.15374	-3.16748E-4	4.79639E-5
0.15405	-3.15789E-4	4.79191E-5
0.15437	-3.1483E-4	4.78739E-5
0.15469	-3.13872E-4	4.78281E-5
0.15501	-3.12915E-4	4.77819E-5
0.15533	-3.11958E-4	4.77351E-5
0.15565	-3.11002E-4	4.76879E-5
0.15596	-3.10046E-4	4.76401E-5
0.15628	-3.09092E-4	4.75918E-5
0.1566	-3.08138E-4	4.75431E-5
0.15692	-3.07184E-4	4.74939E-5
0.15724	-3.06232E-4	4.74441E-5
0.15756	-3.0528E-4	4.73939E-5
0.15787	-3.04328E-4	4.73432E-5
0.15819	-3.03378E-4	4.72921E-5
0.15851	-3.02428E-4	4.72404E-5
0.15883	-3.01479E-4	4.71883E-5
0.15915	-3.00531E-4	4.71356E-5
0.15947	-2.99583E-4	4.70826E-5
0.15978	-2.98637E-4	4.7029E-5
0.1601	-2.97691E-4	4.6975E-5
0.16042	-2.96746E-4	4.69205E-5
0.16074	-2.95801E-4	4.68655E-5
0.16106	-2.94858E-4	4.68101E-5
0.16138	-2.93915E-4	4.67542E-5
0.16169	-2.92973E-4	4.66978E-5
0.16201	-2.92032E-4	4.6641E-5
0.16233	-2.91092E-4	4.65837E-5
0.16265	-2.90153E-4	4.6526E-5
0.16297	-2.89214E-4	4.64678E-5
0.16328	-2.88277E-4	4.64092E-5
0.1636	-2.8734E-4	4.63501E-5
0.16392	-2.86404E-4	4.62906E-5
0.16424	-2.85469E-4	4.62306E-5
0.16456	-2.84535E-4	4.61702E-5
0.16488	-2.83602E-4	4.61094E-5
0.16519	-2.8267E-4	4.60481E-5
0.16551	-2.81739E-4	4.59864E-5
0.16583	-2.80808E-4	4.59243E-5
0.16615	-2.79879E-4	4.58617E-5
0.16647	-2.78951E-4	4.57987E-5
0.16679	-2.78023E-4	4.57353E-5
0.1671	-2.77097E-4	4.56714E-5
0.16742	-2.76171E-4	4.56071E-5
0.16774	-2.75247E-4	4.55424E-5
0.16806	-2.74323E-4	4.54773E-5
0.16838	-2.73401E-4	4.54118E-5
0.1687	-2.72479E-4	4.53458E-5
0.16901	-2.71559E-4	4.52795E-5
0.16933	-2.70639E-4	4.52127E-5
0.16965	-2.69721E-4	4.51456E-5
0.16997	-2.68803E-4	4.5078E-5
0.17029	-2.67887E-4	4.501E-5
0.17061	-2.66972E-4	4.49417E-5
0.17092	-2.66057E-4	4.48729E-5
0.17124	-2.65144E-4	4.48037E-5
0.17156	-2.64232E-4	4.47342E-5
0.17188	-2.63321E-4	4.46642E-5
0.1722	-2.62411E-4	4.45939E-5
0.17252	-2.61502E-4	4.45232E-5
0.17283	-2.60595E-4	4.44521E-5
0.17315	-2.59688E-4	4.43806E-5
0.17347	-2.58783E-4	4.43087E-5
0.17379	-2.57878E-4	4.42365E-5
0.17411	-2.56975E-4	4.41638E-5
0.17443	-2.56073E-4	4.40908E-5
0.17474	-2.55172E-4	4.40175E-5
0.17506	-2.54272E-4	4.39437E-5
0.17538	-2.53374E-4	4.38696E-5
0.1757	-2.52476E-4	4.37952E-5
0.17602	-2.5158E-4	4.37204E-5
0.17634	-2.50685E-4	4.36452E-5
0.17665	-2.49791E-4	4.35696E-5
0.17697	-2.48899E-4	4.34937E-5
0.17729	-2.48007E-4	4.34175E-5
0.17761	-2.47117E-4	4.33409E-5
0.17793	-2.46228E-4	4.3264E-5
0.17824	-2.4534E-4	4.31867E-5
0.17856	-2.44454E-4	4.3109E-5
0.17888	-2.43568E-4	4.30311E-5
0.1792	-2.42684E-4	4.29528E-5
0.17952	-2.41801E-4	4.28741E-5
0.17984	-2.4092E-4	4.27951E-5
0.18015	-2.4004E-4	4.27158E-5
0.18047	-2.39161E-4	4.26362E-5
0.18079	-2.38283E-4	4.25562E-5
0.18111	-2.37407E-4	4.24759E-5
0.18143	-2.36531E-4	4.23953E-5
0.18175	-2.35658E-4	4.23143E-5
0.18206	-2.34785E-4	4.22331E-5
0.18238	-2.33914E-4	4.21515E-5
0.1827	-2.33044E-4	4.20696E-5
0.18302	-2.32175E-4	4.19874E-5
0.18334	-2.31308E-4	4.19049E-5
0.18366	-2.30442E-4	4.18221E-5
0.18397	-2.29578E-4	4.1739E-5
0.18429	-2.28714E-4	4.16556E-5
0.18461	-2.27853E-4	4.15718E-5
0.18493	-2.26992E-4	4.14878E-5
0.18525	-2.26133E-4	4.14035E-5
0.18557	-2.25275E-4	4.13189E-5
0.18588	-2.24419E-4	4.1234E-5
0.1862	-2.23564E-4	4.11488E-5
0.18652	-2.2271E-4	4.10634E-5
0.18684	-2.21858E-4	4.09776E-5
0.18716	-2.21007E-4	4.08916E-5
0.18748	-2.20158E-4	4.08053E-5
0.18779	-2.1931E-4	4.07187E-5
0.18811	-2.18463E-4	4.06318E-5
0.18843	-2.17618E-4	4.05447E-5
0.18875	-2.16774E-4	4.04573E-5
0.18907	-2.15932E-4	4.03696E-5
0.18939	-2.15091E-4	4.02817E-5
0.1897	-2.14252E-4	4.01935E-5
0.19002	-2.13414E-4	4.0105E-5
0.19034	-2.12577E-4	4.00163E-5
0.19066	-2.11742E-4	3.99273E-5
0.19098	-2.10908E-4	3.98381E-5
0.19129	-2.10076E-4	3.97486E-5
0.19161	-2.09246E-4	3.96589E-5
0.19193	-2.08416E-4	3.95689E-5
0.19225	-2.07589E-4	3.94787E-5
0.19257	-2.06762E-4	3.93882E-5
0.19289	-2.05938E-4	3.92975E-5
0.1932	-2.05115E-4	3.92066E-5
0.19352	-2.04293E-4	3.91154E-5
0.19384	-2.03473E-4	3.9024E-5
0.19416	-2.02654E-4	3.89324E-5
0.19448	-2.01837E-4	3.88405E-5
0.1948	-2.01021E-4	3.87484E-5
0.19511	-2.00207E-4	3.86561E-5
0.19543	-1.99394E-4	3.85636E-5
0.19575	-1.98583E-4	3.84708E-5
0.19607	-1.97774E-4	3.83778E-5
0.19639	-1.96966E-4	3.82846E-5
0.19671	-1.9616E-4	3.81912E-5
0.19702	-1.95355E-4	3.80976E-5
0.19734	-1.94551E-4	3.80038E-5
0.19766	-1.9375E-4	3.79098E-5
0.19798	-1.9295E-4	3.78156E-5
0.1983	-1.92151E-4	3.77212E-5
0.19862	-1.91354E-4	3.76265E-5
0.19893	-1.90558E-4	3.75317E-5
0.19925	-1.89765E-4	3.74367E-5
0.19957	-1.88972E-4	3.73415E-5
0.19989	-1.88182E-4	3.72461E-5
0.20021	-1.87393E-4	3.71505E-5
0.20053	-1.86605E-4	3.70547E-5
0.20084	-1.85819E-4	3.69588E-5
0.20116	-1.85035E-4	3.68627E-5
0.20148	-1.84252E-4	3.67663E-5
0.2018	-1.83471E-4	3.66699E-5
0.20212	-1.82692E-4	3.65732E-5
0.20244	-1.81914E-4	3.64764E-5
